,paragraph,target
65,"Some Pakistani commentators also said that the construction of dams on the Sutlej and Beas rivers by India had exacerbated the situation, claiming that India deliberately released water from the dams to increase flooding. A major concern is that farmers will be unable to meet the fall deadline for planting new seeds in 2010, meaning a massive loss of food production in 2011, and potentially leading to long term food shortages. The agricultural damages are more than 2.9 billion dollars, according to recent estimates, and include over 700,000 acres of lost cotton crops, 200,000 acres of sugar cane and 200,000 acres of rice, in addition to the loss of over 500,000 tonnes of stocked wheat, 300,000 acres of animal fodder and the stored grain losses. Cost estimations for highway damage at approximately 158 million USD and railroad damage at 131 million USD. Any unique or particularly large infrastructure damages will increase these estimates. Public building damages are estimated at 1 billion USD. Twenty-one helicopters and 150 boats were pressed into service to assist the affected people according to the National Disaster Management Authority of Pakistan. The US embassy in Pakistan provided seven helicopters to the authorities to assist in relief-operations. The United Nations also launched relief efforts. It appealed for $460 million to provide immediate help, including food, shelter and clean water. UN Secretary-General Ban Ki-moon visited Pakistan on 15 August to oversee and discuss the relief efforts. A Pakistani army spokesman said that troops had been deployed in all affected areas and had rescued thousands of people. Prime Minister Yousaf Raza Gillani visited the province and directed the Pakistan Navy to help evacuate the flood-victims. By early August, more than 352,291 people have been rescued. <Relief efforts - Response by national governments> -- The United Nations says that flood relief aid to Pakistan is ""arriving too slowly"".  
",0
66,"Finland government donated 1.2 million euros for humanitarian assistance to the flood victims. 600,000 euros were channeled through the World Health Organization, 400,000 euros through the UNHCR and 200,000 euros through Finn Church Aid. <Relief efforts - Response by national governments> -- The United Nations says that flood relief aid to Pakistan is ""arriving too slowly"".  
",0
67,"Nigeria also assisted Pakistan by donating US$ 1 million. <Relief efforts - Response by national governments> -- The United Nations says that flood relief aid to Pakistan is ""arriving too slowly"".  
",0
68,"MERCY Malaysia has setup two clinics in the districts of Nowshera and Charsadda, each with a local doctor and three medical staff. It also sent a team on 12 August to support the clinics. The NGO donated five units of ultra-filtration water systems worth US$15,000 and donated US$40,000 worth of tents, food and drinking water. <Relief efforts - Response by non-governmental organizations> -- The United Nations says that flood relief aid to Pakistan is ""arriving too slowly"".  
",0
69,"The power infrastructure of Pakistan also took a severe blow from the floods, which damaged 10,000 transmission lines, transformers, feeders and power houses in different flood hit areas. Flood water inundated Jinnah Hydro power and 150 power houses in Gilgit. The damage caused a power shortfall of 3,135 MW. <Flooding> -- After initial hesitation, Pakistan ultimately accepts $5 million in aid from India; it subsequently calls it a ""very welcome initiative"".   
",0
70,"Pakistani authorities have predicted that fresh rainfall is expected to trigger further two waves of flooding, inundating more land and swallowing yet more villages. One of this new flood surge is currently sweeping down from mountainous areas in the north and expected to hit highly populated areas in the coming days, while the second wave is being formed in the mountains. <Flooding> -- After initial hesitation, Pakistan ultimately accepts $5 million in aid from India; it subsequently calls it a ""very welcome initiative"".   
",0
71,"Australia announced a A$10 million aid-package, as well as committing two C17 Globemaster aircraft to deliver emergency supplies and to assist relief efforts. <Relief efforts - Response by national governments> -- After initial hesitation, Pakistan ultimately accepts $5 million in aid from India; it subsequently calls it a ""very welcome initiative"".   
",0
72,"Iran has committed over 400 tonnes of relief goods so far as of 14 August 2010 out of which 180 tonnes have already been delivered by the Iranian transport aircrafts. These goods include tents, floorings, clothes, canned food, bread and medical supplies. Iranian red crescent society has also been on the ground along with Pakistan red crescent society as a part of its ongoing relief operation inside Pakistan to more than 100,000 flood vicitms. In addition to the Iranian government help Ayatollah Lotfollah Safi Golpaygani has announced that one third of collected Khums will be donated to Pakistan for humanitarian assistance. Iran's chamber of commerce also donated US $1 million to the flood affectees. Iran has also offered to setup field hospitals and community centers for flood victims in Pakistan. <Relief efforts - Response by national governments> -- The United Nations calls for more helicopters. 
",0
73,"An analysis by AP's correspondent, Nahal Toosi, suggested that a number of factors account for the inadequate international response, namely the low death toll, the protracted unfolding of the extent of the catastrophe, the lack of celebrity involvement, the impression that the government is not focused on the event, and a certain donor fatigue, perhaps more so as Pakistan has been receiving support before. <Criticism of response - Minorities> -- The United Nations calls for more helicopters. 
",0
74,"Denmark has donated 60 million DKK (10M USD) in relief efforts and another 130 million DKK (22M USD) in further development aid. <Relief efforts - Response by national governments> -- The Pakistan Taliban threatens to kidnap foreign aid workers. 
",0
75,"Egypt donated medicine, medical supplies and foodstuffs. <Relief efforts - Response by national governments> -- The Pakistan Taliban threatens to kidnap foreign aid workers. 
",0
76,"Germany initially committed €1 million for the victims, which was further increased to €2 million on 6 August. On 12 August, Germany announced a $13 million aid package. On 13 August Germany increased its aid commitment by €10 million to now €25 million in direct help plus €43 million via contributions through international organizations with which it is associated. In addition there have been private donations to charities in the scale of €24 million up to 18 August. <Relief efforts - Response by national governments> -- The Pakistan Taliban threatens to kidnap foreign aid workers. 
",0
77,"Claims of inappropriate behaviour by a member of the British Royal Family. <Contents> -- The United States Department of State says the planned release of a new batch of classified documents would place its military operations at risk, and warns of possible legal action if they were found to have been provided in violation of U.S. law.   
",0
